order_no,customer_id,order_date,status,channel,payment_method,total_amount_krw 
1004084,201303,2025-09-02,결제완료,영업사원,여신,175440695
1004085,201990,2023-02-03,배송완료,영업사원,카드,150802550
1004086,200193,2023-05-06,배송중,매장,계좌이체,110260240
1004087,200284,2024-02-02,배송완료,영업사원,계좌이체,36993710
1004088,200245,2023-05-23,배송완료,영업사원,계좌이체,30634975
1004089,201955,2023-05-18,배송완료,매장,여신,36654000
1004090,200497,2024-04-03,반품,영업사원,계좌이체,2119590
1004091,200656,2024-08-18,배송완료,전화,계좌이체,15376850
1004092,201191,2025-05-19,반품,온라인,계좌이체,69187360
1004093,200304,2025-12-16,취소,영업사원,카드,6657000
1004094,201296,2025-04-19,배송완료,매장,여신,46257480
1004095,200231,2023-11-24,배송완료,전화,현금,42124200
1004096,201368,2025-06-23,배송완료,매장,현금,15362600
1004097,201149,2025-06-18,배송완료,온라인,계좌이체,13665275
1004098,200291,2023-09-30,주문접수,매장,현금,16612340
1004099,201903,2025-03-12,배송완료,매장,계좌이체,39608385
1004100,201184,2024-11-17,배송중,온라인,카드,33463425
1004101,200358,2025-12-16,배송완료,매장,카드,119643720
1004102,201567,2023-04-28,배송완료,전화,여신,66378760
1004103,200133,2023-10-24,배송완료,영업사원,여신,66424040
1004104,200306,2025-09-12,결제완료,온라인,여신,66963530
1004105,200427,2024-09-05,배송중,매장,카드,87936480
1004106,200814,2025-10-31,배송완료,전화,계좌이체,60726120
1004107,201985,2024-09-09,배송완료,온라인,여신,27315540
1004108,200460,2025-01-04,주문접수,온라인,현금,15525600
1004109,200498,2023-03-20,주문접수,온라인,카드,43435925
1004110,201841,2024-11-30,배송완료,매장,카드,118715430
1004111,200740,2024-05-16,취소,영업사원,현금,75440480
1004112,200380,2024-05-30,주문접수,전화,여신,73637300
1004113,201545,2024-09-25,배송완료,매장,카드,97660530
1004114,201611,2025-03-21,배송완료,전화,여신,46505880
1004115,201143,2024-09-12,배송완료,매장,계좌이체,98489200
1004116,200200,2024-10-01,배송완료,매장,카드,15110000
1004117,200024,2023-09-17,결제완료,매장,현금,97937190
1004118,200485,2024-06-19,배송완료,전화,카드,12118770
1004119,201545,2025-06-10,배송완료,매장,카드,9337080
1004120,200941,2025-12-16,배송완료,매장,계좌이체,141326800
1004121,201802,2024-04-29,취소,온라인,카드,79856800
1004122,200944,2024-10-11,배송완료,전화,현금,43791890
1004123,201332,2023-05-26,배송완료,매장,카드,17709130
1004124,201873,2024-04-14,배송완료,온라인,여신,95716790
1004125,200262,2025-06-03,배송완료,온라인,카드,60471920
1004126,200690,2024-08-12,반품,전화,계좌이체,21462660
1004127,201831,2023-06-04,배송완료,전화,현금,79772880
1004128,201015,2024-09-06,결제완료,매장,현금,61271000
1004129,200752,2024-01-19,결제완료,영업사원,현금,75301200
1004130,200785,2025-06-18,결제완료,온라인,여신,73916200
1004131,200279,2024-11-06,배송완료,온라인,계좌이체,124842150
1004132,201405,2025-06-07,주문접수,전화,현금,172945775
1004133,200661,2025-09-23,배송완료,매장,여신,33346230
1004134,200062,2023-05-18,배송완료,온라인,현금,63221285
1004135,201899,2024-07-13,배송완료,영업사원,현금,53441200
1004136,200173,2025-11-06,배송완료,매장,현금,13230400
1004137,200277,2024-03-28,주문접수,온라인,현금,62753000
1004138,201609,2025-07-20,배송완료,매장,현금,129838660
1004139,200707,2023-11-30,배송완료,영업사원,계좌이체,45309305
1004140,201644,2023-01-10,배송중,영업사원,계좌이체,127355465
1004141,201541,2023-11-26,배송완료,온라인,카드,71708800
1004142,201500,2025-04-11,결제완료,온라인,여신,60166710
1004143,201770,2025-11-05,배송완료,온라인,계좌이체,3731000
1004144,200946,2025-09-20,배송완료,영업사원,여신,80999040
1004145,200328,2024-07-06,배송완료,전화,카드,49126690
1004146,201696,2025-01-27,배송완료,전화,계좌이체,86195480
1004147,201438,2024-07-07,배송완료,매장,계좌이체,35244360
1004148,200284,2025-12-10,배송완료,전화,여신,66533230
1004149,200937,2025-01-04,반품,영업사원,여신,142170150
1004150,201298,2025-12-11,배송완료,전화,계좌이체,35939355
1004151,201819,2024-05-13,배송완료,영업사원,여신,53610085
1004152,200934,2025-09-21,배송완료,영업사원,카드,125295740
1004153,201377,2023-04-20,결제완료,전화,현금,40070600
1004154,200770,2023-05-26,배송완료,영업사원,여신,81751740
1004155,200388,2023-08-01,배송중,영업사원,현금,78754740
1004156,201392,2023-08-01,배송완료,전화,계좌이체,78954300
1004157,200208,2023-01-27,배송중,매장,현금,95621820
1004158,201504,2025-08-29,결제완료,온라인,여신,63288000
1004159,200655,2025-08-22,배송완료,전화,현금,22670680
1004160,200858,2024-02-02,배송완료,온라인,여신,31927110
1004161,200671,2025-05-14,배송완료,영업사원,계좌이체,43406000
1004162,201297,2025-06-13,배송완료,영업사원,여신,41598900
1004163,200220,2024-09-08,배송완료,매장,여신,31642500
1004164,200610,2024-05-13,배송완료,전화,여신,38444740
1004165,201637,2025-05-23,취소,영업사원,여신,105107030
1004166,200735,2023-11-13,취소,매장,카드,9091300
1004167,201651,2024-08-18,배송중,전화,계좌이체,28334750
1004168,200778,2023-05-03,배송중,영업사원,현금,687905
1004169,200113,2025-07-30,결제완료,온라인,계좌이체,105494110
1004170,200024,2023-05-18,배송완료,온라인,계좌이체,87461460
1004171,200649,2024-11-28,취소,온라인,현금,95808350
1004172,201752,2025-08-08,배송완료,전화,여신,40363800
1004173,200143,2025-05-22,배송완료,온라인,계좌이체,138973900
1004174,201201,2024-03-31,배송완료,매장,여신,8359740
1004175,201231,2025-11-11,배송완료,매장,카드,21882300
1004176,201923,2025-06-07,배송완료,영업사원,현금,39106220
1004177,200430,2025-06-27,주문접수,매장,여신,73854570
1004178,201381,2024-10-15,주문접수,온라인,현금,36167600
1004179,200880,2025-09-30,취소,온라인,계좌이체,13402695
1004180,200327,2023-12-14,배송완료,매장,현금,102169625
1004181,200037,2023-06-24,배송중,매장,여신,35406540
1004182,200903,2025-01-25,배송중,전화,현금,52297020
1004183,200992,2025-02-23,배송완료,영업사원,현금,66246390
1004184,200109,2025-12-17,주문접수,영업사원,여신,3388400
1004185,200140,2024-03-20,배송완료,전화,현금,53182440
1004186,200704,2024-09-01,배송완료,매장,카드,67097730
1004187,200184,2024-08-01,취소,영업사원,현금,116055060
1004188,200018,2025-02-16,배송완료,전화,현금,7360410
1004189,201078,2025-03-27,배송완료,전화,현금,2146500
1004190,200758,2023-07-30,주문접수,온라인,계좌이체,67932000
1004191,201974,2025-06-12,배송완료,영업사원,계좌이체,66277625
1004192,201595,2024-05-14,배송완료,영업사원,여신,34214200
1004193,200346,2023-05-13,배송중,온라인,현금,105256240
1004194,201691,2025-09-13,배송완료,영업사원,카드,25793730
1004195,200993,2023-05-01,취소,전화,카드,44574000
1004196,201337,2023-08-11,결제완료,매장,계좌이체,29329880
1004197,200728,2024-12-09,배송중,매장,계좌이체,26231310
1004198,201321,2023-06-21,취소,온라인,계좌이체,61494695
1004199,200819,2023-05-30,배송완료,영업사원,현금,10858370
1004200,200611,2025-10-13,취소,온라인,카드,30809100
1004201,201720,2025-06-30,취소,매장,현금,113788775
1004202,201389,2025-07-31,배송완료,온라인,계좌이체,18381660
1004203,200406,2025-03-27,주문접수,영업사원,카드,13771090
1004204,200641,2023-05-04,배송완료,영업사원,계좌이체,13894640
1004205,200845,2023-12-11,배송완료,온라인,계좌이체,30455300
1004206,200903,2024-04-28,배송완료,영업사원,카드,70303800
1004207,200267,2024-01-13,배송중,영업사원,현금,30791590
1004208,200167,2023-05-23,배송완료,영업사원,현금,20913300
1004209,200857,2025-08-16,주문접수,매장,계좌이체,121088990
1004210,201829,2023-10-25,결제완료,매장,계좌이체,8356320
1004211,200262,2023-07-11,결제완료,매장,현금,11613400
1004212,200769,2023-01-03,배송완료,영업사원,계좌이체,88141410
1004213,200055,2023-12-14,배송완료,영업사원,카드,22418170
1004214,200892,2023-11-28,배송완료,영업사원,현금,23112720
1004215,200618,2024-04-18,배송완료,매장,여신,28452700
1004216,200848,2024-04-28,배송완료,전화,카드,109400745
1004217,200475,2023-07-13,배송완료,영업사원,현금,15585600
1004218,200129,2024-09-25,배송완료,매장,현금,52025670
1004219,200494,2024-02-18,결제완료,전화,여신,90463150
1004220,201379,2024-03-30,배송완료,온라인,카드,64670700
1004221,201689,2024-08-10,배송중,온라인,계좌이체,109473965
1004222,201782,2023-10-05,취소,전화,현금,67894100
1004223,200018,2023-10-04,결제완료,온라인,여신,24788160
1004224,201131,2023-05-23,배송완료,영업사원,카드,74742030
1004225,200748,2025-10-02,배송중,영업사원,계좌이체,58163600
1004226,200945,2024-07-28,반품,매장,현금,67762810
1004227,200464,2025-04-02,배송완료,온라인,계좌이체,119336515
1004228,201303,2025-11-04,배송완료,온라인,카드,28423500
1004229,200879,2024-08-29,배송완료,온라인,카드,6430165
1004230,201585,2023-07-22,배송완료,전화,계좌이체,31339400
1004231,201975,2023-10-23,배송중,매장,계좌이체,18714000
1004232,201606,2023-09-03,배송완료,온라인,여신,51410325
1004233,200882,2025-06-27,배송완료,영업사원,여신,44186495
1004234,201451,2025-01-29,배송중,영업사원,계좌이체,112122930
1004235,200579,2025-11-28,취소,매장,계좌이체,115909240
1004236,201709,2025-02-28,결제완료,전화,계좌이체,54464200
1004237,200818,2024-09-23,배송완료,전화,여신,61799340
1004238,200372,2024-07-24,배송완료,온라인,계좌이체,52238300
1004239,200492,2023-05-30,배송완료,전화,계좌이체,4002000
1004240,200702,2024-06-06,반품,온라인,카드,29199900
1004241,201080,2025-02-21,반품,매장,계좌이체,126757500
1004242,200579,2024-08-03,배송완료,영업사원,여신,27104475
1004243,201326,2023-06-02,배송완료,전화,계좌이체,72887460
1004244,200374,2024-04-09,배송완료,온라인,현금,92681455
1004245,200334,2024-08-12,배송완료,온라인,계좌이체,73572250
1004246,200911,2023-03-12,배송중,매장,현금,163617540
1004247,201831,2025-04-03,결제완료,영업사원,여신,30762200
1004248,200559,2025-03-01,배송중,영업사원,계좌이체,46529105
1004249,201061,2024-12-18,배송완료,매장,여신,44157870
1004250,200479,2024-12-19,결제완료,매장,여신,23122435
1004251,201527,2023-04-17,배송완료,온라인,현금,117105520
1004252,201738,2025-08-28,배송중,매장,계좌이체,27112800
1004253,201698,2025-08-30,배송중,전화,카드,7366680
1004254,200330,2025-08-05,배송완료,전화,카드,2332400
1004255,201224,2024-03-05,결제완료,매장,여신,34092765
1004256,200046,2023-03-31,배송완료,온라인,현금,36782000
1004257,200219,2025-06-26,배송완료,매장,계좌이체,65073150
1004258,201589,2024-12-20,배송완료,온라인,현금,139600700
1004259,201744,2024-03-03,배송완료,영업사원,계좌이체,1583600
1004260,200221,2023-01-06,배송완료,영업사원,카드,128395820
1004261,200986,2024-05-09,반품,온라인,카드,78614000
1004262,201273,2023-08-09,배송완료,전화,여신,108710750
1004263,201275,2024-01-31,배송중,온라인,여신,76238240
1004264,201300,2023-08-20,배송완료,매장,현금,70685120
1004265,200434,2025-07-27,배송완료,영업사원,계좌이체,71366850
1004266,200095,2025-04-18,배송중,영업사원,카드,86609945
1004267,200389,2023-01-21,배송완료,영업사원,계좌이체,70983180
1004268,200267,2024-11-16,배송완료,온라인,여신,110194815
1004269,201880,2025-01-03,배송완료,온라인,현금,17122740
1004270,200420,2023-01-06,배송완료,매장,현금,78642000
1004271,201373,2024-01-25,배송완료,매장,여신,79913940
1004272,200799,2023-02-27,배송완료,전화,계좌이체,122796910
1004273,200535,2025-04-13,결제완료,전화,카드,148997000
1004274,201448,2025-11-08,결제완료,영업사원,현금,53317600
1004275,201694,2024-04-24,배송완료,매장,여신,55843000
1004276,201554,2024-11-14,배송완료,매장,여신,11407030
1004277,201132,2024-12-10,배송완료,전화,카드,22138500
1004278,200157,2024-02-19,배송완료,매장,계좌이체,55996800
1004279,200572,2024-03-04,주문접수,전화,현금,42071040
1004280,201803,2024-10-29,취소,영업사원,카드,26866980
1004281,201114,2025-01-05,배송완료,온라인,현금,34155440
1004282,201555,2024-05-01,주문접수,매장,카드,67028295
1004283,200966,2023-05-07,배송완료,전화,계좌이체,91834475
1004284,200967,2025-09-16,반품,전화,계좌이체,126545810
1004285,201177,2023-07-26,배송완료,영업사원,계좌이체,27367550
1004286,200664,2025-08-07,배송완료,매장,카드,1286000
1004287,201959,2024-04-19,배송완료,매장,계좌이체,73658520
1004288,201406,2024-06-01,결제완료,전화,여신,3700440
1004289,201113,2025-01-09,배송중,전화,카드,115760615
1004290,200044,2023-09-25,결제완료,전화,현금,8131050
1004291,201102,2023-08-04,배송중,전화,계좌이체,7854100
1004292,201402,2024-10-10,주문접수,영업사원,여신,5602815
1004293,201156,2024-10-04,배송완료,온라인,여신,59795100
